group,image,mean_dist_nucleus,mean_dist_mito,n_pbody
G1,W0017F0001T0006Z000C1N1.png,21.87508655070724,30.18277577111983,10
G1,W0017F0001T0006Z000C1N10.png,5.902316319882941,14.986254403911524,25
G1,W0017F0001T0006Z000C1N12.png,5.2112456434607894,12.995567179465066,27
G1,W0017F0001T0006Z000C1N13.png,,,8
G1,W0017F0001T0006Z000C1N14.png,5.698320335536484,11.044460054822478,35
G1,W0017F0001T0006Z000C1N15.png,12.132928740198878,29.82361600498887,39
G1,W0017F0001T0006Z000C1N16.png,31.825417064580044,38.69778968903659,19
G1,W0017F0001T0006Z000C1N17.png,23.696923902396986,29.75321120074043,21
G1,W0017F0001T0006Z000C1N18.png,9.34122847679101,46.60631587169719,20
G1,W0017F0001T0006Z000C1N19.png,9.676498433207543,29.03197460743713,23
G1,W0017F0001T0006Z000C1N22.png,11.922622977300048,38.868324909759004,7
G1,W0017F0001T0006Z000C1N25.png,14.188031198875597,40.910023067875386,15
G1,W0017F0001T0006Z000C1N27.png,13.6914026493726,26.84805423182182,16
G1,W0017F0001T0006Z000C1N29.png,1.785878737080179,3.399440119367032,7
G1,W0017F0001T0006Z000C1N3.png,0.16596639560146323,0.16596639560146323,722
G1,W0017F0001T0006Z000C1N32.png,4.02095389053942,4.625314399835536,33
G1,W0017F0001T0006Z000C1N4.png,1.4753822505393035,1.846644054410563,48
G1,W0017F0001T0006Z000C1N5.png,1.3749240762041346,1.9251361963800933,51
G1,W0017F0001T0006Z000C1N7.png,1.8619904637401439,2.228986790982873,30
G1,W0017F0001T0006Z000C1N9.png,12.12213337208019,14.637923321549966,20
G1,W0017F0002T0006Z000C1N1.png,0.8046046302371547,0.9308396759756331,14
G1,W0017F0002T0006Z000C1N10.png,8.62466419284284,20.90957925722988,26
G1,W0017F0002T0006Z000C1N11.png,8.04846538790024,16.225338522129668,17
G1,W0017F0002T0006Z000C1N12.png,62.62066921660917,62.62066921660917,18
G1,W0017F0002T0006Z000C1N14.png,4.850656125896206,7.848045597854129,26
G1,W0017F0002T0006Z000C1N15.png,26.299335381928525,,13
G1,W0017F0002T0006Z000C1N16.png,6.148618709639309,7.080843583067362,26
G1,W0017F0002T0006Z000C1N5.png,2.3662642523781288,3.678292335833056,23
G1,W0017F0002T0006Z000C1N6.png,24.032961299306102,,19
G1,W0017F0002T0006Z000C1N8.png,2.8342781848077725,2.95648011809688,54
G1,W0017F0003T0006Z000C1N10.png,13.882883565945814,,15
G1,W0017F0003T0006Z000C1N11.png,8.833603030231506,29.008153613828917,19
G1,W0017F0003T0006Z000C1N13.png,3.2454481997672833,3.2454481997672833,49
G1,W0017F0003T0006Z000C1N14.png,43.11278810335921,,10
G1,W0017F0003T0006Z000C1N15.png,10.657736683801337,65.05696940705114,34
G1,W0017F0003T0006Z000C1N17.png,1.9683141728962021,6.192276155985662,38
G1,W0017F0003T0006Z000C1N18.png,2.380638152367836,2.397428060148851,32
G1,W0017F0003T0006Z000C1N19.png,3.9492010643480264,4.242355414455735,33
G1,W0017F0003T0006Z000C1N20.png,19.776531685411694,30.175335739026355,11
G1,W0017F0003T0006Z000C1N21.png,5.527248135731374,5.568647187371633,28
G1,W0017F0003T0006Z000C1N23.png,34.62999967030589,44.434171980892415,11
G1,W0017F0003T0006Z000C1N24.png,0.608328840685118,0.700131367745113,20
G1,W0017F0003T0006Z000C1N3.png,8.33501780541031,40.724061615452754,22
G1,W0017F0003T0006Z000C1N4.png,6.174509430833158,10.8515585528256,46
G1,W0017F0003T0006Z000C1N5.png,1.8947748702498353,2.7399675961089556,23
G1,W0017F0003T0006Z000C1N6.png,6.943828756079204,9.190504906172517,26
G1,W0017F0003T0006Z000C1N7.png,14.278800166170274,47.56180346516787,20
G1,W0017F0003T0006Z000C1N8.png,17.399496936654558,,8
G1,W0017F0003T0006Z000C1N9.png,14.317354452621766,58.37864941001819,22
G1,W0022F0001T0006Z000C1N11.png,14.44738005408103,14.859679078622243,26
G1,W0022F0001T0006Z000C1N12.png,20.899399971928126,22.23167998551967,18
G1,W0022F0001T0006Z000C1N13.png,11.424573919385207,12.294977672821647,22
G1,W0022F0001T0006Z000C1N14.png,31.29151643846268,35.540391141160356,20
G1,W0022F0001T0006Z000C1N15.png,13.044751373303608,18.96146525760387,30
G1,W0022F0001T0006Z000C1N16.png,18.538092529778837,33.85405384271506,27
G1,W0022F0001T0006Z000C1N17.png,2.9929757926033673,2.9929757926033673,30
