image,pbody_number,dist_nuclei,dist_mito,nuclei_std,mito_std,medicine,group
W0035F0001T0006Z000C1N10.png,1,16.349885383903516,14.224412626614036,3.276236380146894,3.550786894314858,T1791L,G5
W0035F0001T0006Z000C1N10.png,2,12.360617249865493,12.107996757021427,3.276236380146894,3.550786894314858,T1791L,G5
W0035F0001T0006Z000C1N10.png,3,13.049722001513981,12.013067316921957,3.276236380146894,3.550786894314858,T1791L,G5
W0035F0001T0006Z000C1N10.png,4,9.140509408513616,9.05201128353163,3.276236380146894,3.550786894314858,T1791L,G5
W0035F0001T0006Z000C1N10.png,5,9.731579496732495,9.465480284505453,3.276236380146894,3.550786894314858,T1791L,G5
W0035F0001T0006Z000C1N10.png,6,5.568509151617493,5.4836265053603,3.276236380146894,3.550786894314858,T1791L,G5
W0035F0001T0006Z000C1N10.png,7,5.953001864777464,5.711424425168681,3.276236380146894,3.550786894314858,T1791L,G5
W0035F0001T0006Z000C1N10.png,8,11.326591955860229,7.2494973075440905,3.276236380146894,3.550786894314858,T1791L,G5
W0035F0001T0006Z000C1N10.png,9,11.697290076614761,6.937644189248454,3.276236380146894,3.550786894314858,T1791L,G5
W0035F0001T0006Z000C1N10.png,10,7.715597529610342,2.551301751067482,3.276236380146894,3.550786894314858,T1791L,G5
W0035F0001T0006Z000C1N10.png,11,8.123658037303775,3.9577111602966806,3.276236380146894,3.550786894314858,T1791L,G5
W0035F0001T0006Z000C1N10.png,12,7.93105488644985,2.0714766773970688,3.276236380146894,3.550786894314858,T1791L,G5
W0035F0001T0006Z000C1N10.png,13,9.761728930853488,6.0201690935114085,3.276236380146894,3.550786894314858,T1791L,G5
W0035F0001T0006Z000C1N10.png,14,14.343692490204488,10.202371248020345,3.276236380146894,3.550786894314858,T1791L,G5
W0035F0001T0006Z000C1N10.png,15,11.98788830696315,8.764244599834662,3.276236380146894,3.550786894314858,T1791L,G5
W0035F0001T0006Z000C1N10.png,16,15.811602413731736,11.527776476868285,3.276236380146894,3.550786894314858,T1791L,G5
W0035F0001T0006Z000C1N10.png,17,14.37424917459303,10.899660818854262,3.276236380146894,3.550786894314858,T1791L,G5
W0035F0001T0006Z000C1N10.png,18,16.555992612569938,12.625159709046843,3.276236380146894,3.550786894314858,T1791L,G5
W0035F0001T0006Z000C1N10.png,19,13.522542502706449,10.317863682435952,3.276236380146894,3.550786894314858,T1791L,G5
W0035F0001T0006Z000C1N10.png,20,14.145873244425568,2.8439301235096965,3.276236380146894,3.550786894314858,T1791L,G5
W0035F0001T0006Z000C1N11.png,1,14.520764795349605,13.022860367739302,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,2,12.498368995549333,9.795946686486893,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,3,12.688857376712518,10.294913420197325,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,4,15.747295357184688,12.346548694881493,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,5,14.739374981706579,13.783747179444951,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,6,11.221688801060168,8.25097276555467,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,7,11.850385053665365,9.79376429237089,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,8,17.167242819185596,13.999603415126565,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,9,10.865366432150672,8.2767905174623,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,10,14.260870276004693,10.831130064143249,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,11,11.991991245463119,8.469694902956597,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,12,10.810933720800689,7.280938387748223,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,13,9.758831148489842,7.514533981690603,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,14,9.98553073591142,6.529773925985708,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,15,16.89169261064026,13.96738058793118,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,16,9.635090967207072,7.928602850062035,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,17,8.664713074872536,5.905247020761112,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,18,12.878704078751513,12.11394368199519,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,19,16.21153173062253,13.4607514017212,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,20,13.747125090739052,10.814082005696648,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,21,8.992997055447526,5.524262735830256,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,22,11.37904484452547,11.469264367229785,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,23,9.417208025315606,6.346003987045487,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,24,9.60914927168204,9.694458298143278,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,25,9.277206092161306,6.651420531858582,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,26,13.985639572942766,11.842666351979252,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,27,13.228388200023664,11.17126953759276,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,28,5.928562269250276,6.005096650730168,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,29,9.090241163195007,7.1354464742440324,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,30,7.226737780021052,5.254606503073943,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,31,11.491769227275638,9.641017698683608,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,32,13.731204312757834,12.0384460530171,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,33,5.5576400813605975,5.5645481500675436,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,34,14.387993820128175,12.77365686599177,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,35,5.4444508985361955,5.373498069918007,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,36,4.547841430811718,4.596027595180769,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,37,10.352230024786614,9.697364818890831,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,38,12.376381267823048,11.626672426917871,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,39,8.481046023644174,8.263637015982145,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,40,5.367818452954874,5.145181239169187,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,41,6.529747490440941,6.543934174246297,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,42,11.017448394838581,10.764502576595229,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,43,8.552287049495236,8.321530949335337,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,44,12.591645090585368,12.395161059474104,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,45,10.354608782507663,10.33864140632727,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,46,6.135625653797119,5.949323045016599,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,47,6.225286680937778,5.957143336559718,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,48,9.68959582601336,9.42194832941705,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,49,6.492693072752765,6.163701051734178,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,50,13.837517851350933,13.786100257024355,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,51,12.27674724606128,12.000605844266731,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,52,8.505438613175963,8.283275136705717,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,53,9.357896764369933,9.15897604454209,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,54,9.60392306472077,9.321946955924991,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,55,12.312687492211532,12.124271513254293,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,56,15.177218527094473,15.040173449323214,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,57,13.801866717880193,13.4892450274615,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,58,12.702539345879952,12.377493746738699,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N11.png,59,15.243955581761726,15.084789209784294,3.145754618209454,2.909520363877731,T1791L,G5
W0035F0001T0006Z000C1N13.png,1,17.77370868241777,17.784450866134655,6.89033260948415,6.89401119921759,T1791L,G5
W0035F0001T0006Z000C1N13.png,2,14.342370661627328,14.342263623498875,6.89033260948415,6.89401119921759,T1791L,G5
W0035F0001T0006Z000C1N13.png,3,0.38754860438160926,0.4796218015285757,6.89033260948415,6.89401119921759,T1791L,G5
W0035F0001T0006Z000C1N13.png,4,9.750802844942077,9.702929458939519,6.89033260948415,6.89401119921759,T1791L,G5
W0035F0001T0006Z000C1N13.png,5,19.485761711855808,19.479359157036953,6.89033260948415,6.89401119921759,T1791L,G5
W0035F0001T0006Z000C1N13.png,6,4.769327043144666,4.509906778394729,6.89033260948415,6.89401119921759,T1791L,G5
W0035F0001T0006Z000C1N13.png,7,6.113347604918588,5.839256712409183,6.89033260948415,6.89401119921759,T1791L,G5
W0035F0001T0006Z000C1N13.png,8,11.468026309941406,11.322354623580171,6.89033260948415,6.89401119921759,T1791L,G5
W0035F0001T0006Z000C1N13.png,9,9.647608629701828,9.454635145214045,6.89033260948415,6.89401119921759,T1791L,G5
W0035F0001T0006Z000C1N13.png,10,14.267104732408336,14.129309057560809,6.89033260948415,6.89401119921759,T1791L,G5
W0035F0001T0006Z000C1N13.png,11,4.6447378200861795,4.689225483497265,6.89033260948415,6.89401119921759,T1791L,G5
W0035F0001T0006Z000C1N13.png,12,3.3058880891896623,3.3778669634706726,6.89033260948415,6.89401119921759,T1791L,G5
W0035F0001T0006Z000C1N13.png,13,20.92813735586156,20.91358767150787,6.89033260948415,6.89401119921759,T1791L,G5
W0035F0001T0006Z000C1N13.png,14,1.6646944054773454,1.7462410061344065,6.89033260948415,6.89401119921759,T1791L,G5
