image,pbody_number,dist_nuclei,dist_mito,nuclei_std,mito_std,medicine,group
W0014F0001T0006Z000C1N100.png,1,1.563989369986808,3.2919095667528606,3.6366122793096545,2.8297726994229597,T1929,G4
W0014F0001T0006Z000C1N100.png,2,10.223054418001851,9.7082746003923,3.6366122793096545,2.8297726994229597,T1929,G4
W0014F0001T0006Z000C1N100.png,3,4.083076013610413,4.229198932604302,3.6366122793096545,2.8297726994229597,T1929,G4
W0014F0001T0006Z000C1N110.png,1,3.849741265656694,5.179629257282748,5.420785697827009,4.902870386681614,T1929,G4
W0014F0001T0006Z000C1N110.png,2,10.5625,12.661758644190568,5.420785697827009,4.902870386681614,T1929,G4
W0014F0001T0006Z000C1N110.png,3,9.580193439639302,12.101391650559094,5.420785697827009,4.902870386681614,T1929,G4
W0014F0001T0006Z000C1N110.png,4,19.02783781136429,19.030188989053293,5.420785697827009,4.902870386681614,T1929,G4
W0014F0001T0006Z000C1N111.png,1,5.2892382208919235,1.7469713041471802,1.568104228227668,0.8565942720186,T1929,G4
W0014F0001T0006Z000C1N111.png,2,3.923504531780691,2.101656324649013,1.568104228227668,0.8565942720186,T1929,G4
W0014F0001T0006Z000C1N111.png,3,1.4972947392212503,3.715274663501602,1.568104228227668,0.8565942720186,T1929,G4
W0014F0001T0006Z000C1N115.png,1,8.489911913928257,8.441405313153972,1.6733945713163891,2.1716943029343194,T1929,G4
W0014F0001T0006Z000C1N115.png,2,5.197130873717217,5.159981889371396,1.6733945713163891,2.1716943029343194,T1929,G4
W0014F0001T0006Z000C1N115.png,3,6.275924914017519,5.506497567924754,1.6733945713163891,2.1716943029343194,T1929,G4
W0014F0001T0006Z000C1N115.png,4,3.301155998701216,2.6853820316921846,1.6733945713163891,2.1716943029343194,T1929,G4
W0014F0001T0006Z000C1N115.png,5,8.205702740060964,7.382209689809409,1.6733945713163891,2.1716943029343194,T1929,G4
W0014F0001T0006Z000C1N115.png,6,6.564785821651321,2.625647014519831,1.6733945713163891,2.1716943029343194,T1929,G4
W0014F0001T0006Z000C1N115.png,7,7.365745398856451,7.656523374672642,1.6733945713163891,2.1716943029343194,T1929,G4
W0014F0001T0006Z000C1N116.png,1,4.33055269687342,4.64014314238081,1.7010189195967336,2.0510561033679116,T1929,G4
W0014F0001T0006Z000C1N116.png,2,2.1158186875732348,1.8140454077627328,1.7010189195967336,2.0510561033679116,T1929,G4
W0014F0001T0006Z000C1N116.png,3,5.937033845637501,1.8898267943121139,1.7010189195967336,2.0510561033679116,T1929,G4
W0014F0001T0006Z000C1N116.png,4,6.928774637098674,6.239344041043097,1.7010189195967336,2.0510561033679116,T1929,G4
W0014F0001T0006Z000C1N116.png,5,4.781236786983826,0.7257824906715735,1.7010189195967336,2.0510561033679116,T1929,G4
W0014F0001T0006Z000C1N116.png,6,4.8507526442365565,5.051799412502067,1.7010189195967336,2.0510561033679116,T1929,G4
W0014F0001T0006Z000C1N116.png,7,7.369006765225364,7.275195888579735,1.7010189195967336,2.0510561033679116,T1929,G4
W0014F0001T0006Z000C1N116.png,8,5.751404265291271,5.842934701139911,1.7010189195967336,2.0510561033679116,T1929,G4
W0014F0001T0006Z000C1N116.png,9,1.1537089564178327,0.9871300802956781,1.7010189195967336,2.0510561033679116,T1929,G4
W0014F0001T0006Z000C1N116.png,10,4.245361625201503,4.19769352178095,1.7010189195967336,2.0510561033679116,T1929,G4
W0014F0001T0006Z000C1N116.png,11,4.5872985355428515,4.279722575754196,1.7010189195967336,2.0510561033679116,T1929,G4
W0014F0001T0006Z000C1N116.png,12,5.364350917724328,2.9797821333949908,1.7010189195967336,2.0510561033679116,T1929,G4
W0014F0001T0006Z000C1N121.png,1,12.496499604137565,3.131672038352134,3.947316669195781,1.699255106701105,T1929,G4
W0014F0001T0006Z000C1N121.png,2,11.304245073111009,4.36693967587034,3.947316669195781,1.699255106701105,T1929,G4
W0014F0001T0006Z000C1N121.png,3,7.450452242421695,7.334835671662235,3.947316669195781,1.699255106701105,T1929,G4
W0014F0001T0006Z000C1N121.png,4,2.3850981196661993,2.4304158699508265,3.947316669195781,1.699255106701105,T1929,G4
W0014F0001T0006Z000C1N121.png,5,3.991744286375265,4.989868345497403,3.947316669195781,1.699255106701105,T1929,G4
W0014F0001T0006Z000C1N122.png,1,10.722762829662043,7.908565003741374,2.570482102656757,2.1509102582565127,T1929,G4
W0014F0001T0006Z000C1N122.png,2,7.9491315512425755,6.228754515350561,2.570482102656757,2.1509102582565127,T1929,G4
W0014F0001T0006Z000C1N122.png,3,8.382420871412437,1.7798842334886407,2.570482102656757,2.1509102582565127,T1929,G4
W0014F0001T0006Z000C1N122.png,4,3.4059091657138505,3.392059272125445,2.570482102656757,2.1509102582565127,T1929,G4
W0014F0001T0006Z000C1N122.png,5,7.248703719767835,6.565957321982571,2.570482102656757,2.1509102582565127,T1929,G4
W0014F0001T0006Z000C1N122.png,6,3.8331442504885995,3.430820761222705,2.570482102656757,2.1509102582565127,T1929,G4
W0014F0001T0006Z000C1N123.png,1,7.843762757466737,6.478531757018159,1.4019263480749375,2.1588083374793134,T1929,G4
W0014F0001T0006Z000C1N123.png,2,9.545911708008838,9.617821064992892,1.4019263480749375,2.1588083374793134,T1929,G4
W0014F0001T0006Z000C1N123.png,3,8.274657943982014,8.332289443554782,1.4019263480749375,2.1588083374793134,T1929,G4
