image,pbody_number,dist_nuclei,dist_mito,nuclei_std,mito_std,medicine,group
W0047F0001T0006Z000C1N15.png,1,11.984214408494122,2.241513528769242,12.550464350134245,14.446745350976096,T2S0007,G4
W0047F0001T0006Z000C1N15.png,2,16.013973932510034,12.349963762629898,12.550464350134245,14.446745350976096,T2S0007,G4
W0047F0001T0006Z000C1N15.png,3,42.81262635817647,35.47319063343896,12.550464350134245,14.446745350976096,T2S0007,G4
W0047F0001T0006Z000C1N15.png,4,33.15747899131913,35.106723782138886,12.550464350134245,14.446745350976096,T2S0007,G4
W0047F0001T0006Z000C1N17.png,1,71.20137633103457,75.33372596229985,10.708371064604924,21.202438929898218,T2S0007,G4
W0047F0001T0006Z000C1N17.png,2,65.01935656041981,65.60373297421125,10.708371064604924,21.202438929898218,T2S0007,G4
W0047F0001T0006Z000C1N17.png,3,42.12037445906531,44.066828302900404,10.708371064604924,21.202438929898218,T2S0007,G4
W0047F0001T0006Z000C1N17.png,4,63.10809115683048,16.511833420801786,10.708371064604924,21.202438929898218,T2S0007,G4
W0047F0001T0006Z000C1N17.png,5,74.34979694736747,29.7405454676015,10.708371064604924,21.202438929898218,T2S0007,G4
W0047F0001T0006Z000C1N17.png,6,71.06024708395756,26.80468209952747,10.708371064604924,21.202438929898218,T2S0007,G4
W0047F0001T0006Z000C1N28.png,1,38.22679613093974,17.8916811426529,11.768698893994243,12.41003163374761,T2S0007,G4
W0047F0001T0006Z000C1N28.png,2,26.43239811186393,25.34923364406436,11.768698893994243,12.41003163374761,T2S0007,G4
W0047F0001T0006Z000C1N28.png,3,54.99349234539031,38.33887045294428,11.768698893994243,12.41003163374761,T2S0007,G4
W0047F0001T0006Z000C1N28.png,4,39.66782068038831,33.29855860397024,11.768698893994243,12.41003163374761,T2S0007,G4
W0047F0001T0006Z000C1N28.png,5,41.870863421396756,40.052810842392326,11.768698893994243,12.41003163374761,T2S0007,G4
W0047F0001T0006Z000C1N28.png,6,36.9428845983265,36.72699339454468,11.768698893994243,12.41003163374761,T2S0007,G4
W0047F0001T0006Z000C1N28.png,7,37.71330815772867,35.35099305733718,11.768698893994243,12.41003163374761,T2S0007,G4
W0047F0001T0006Z000C1N28.png,8,43.417501816227904,43.1760384426719,11.768698893994243,12.41003163374761,T2S0007,G4
W0047F0001T0006Z000C1N28.png,9,23.65726475771528,22.718489708587548,11.768698893994243,12.41003163374761,T2S0007,G4
W0047F0001T0006Z000C1N28.png,10,12.421585483815731,8.287944375287372,11.768698893994243,12.41003163374761,T2S0007,G4
W0047F0001T0006Z000C1N28.png,11,29.738163487796054,58.0598573469501,11.768698893994243,12.41003163374761,T2S0007,G4
W0047F0001T0006Z000C1N28.png,12,15.15287350856575,28.366395430930677,11.768698893994243,12.41003163374761,T2S0007,G4
W0047F0001T0006Z000C1N31.png,1,88.00735726449557,86.04391083483759,26.26417744759325,25.89630659339338,T2S0007,G4
W0047F0001T0006Z000C1N31.png,2,71.04328526182672,69.43778445031776,26.26417744759325,25.89630659339338,T2S0007,G4
W0047F0001T0006Z000C1N31.png,3,82.4496850689142,80.47126288662473,26.26417744759325,25.89630659339338,T2S0007,G4
W0047F0001T0006Z000C1N31.png,4,27.015431099777093,27.002373307696896,26.26417744759325,25.89630659339338,T2S0007,G4
W0047F0001T0006Z000C1N31.png,5,48.10889881056646,46.135124791822854,26.26417744759325,25.89630659339338,T2S0007,G4
W0047F0001T0006Z000C1N31.png,6,30.40768862468702,28.50351639343951,26.26417744759325,25.89630659339338,T2S0007,G4
W0047F0001T0006Z000C1N31.png,7,18.281479326921364,17.04563358811128,26.26417744759325,25.89630659339338,T2S0007,G4
W0047F0001T0006Z000C1N32.png,1,32.38146705986954,28.833053405568222,10.195337558091392,13.647101935328148,T2S0007,G4
W0047F0001T0006Z000C1N32.png,2,28.53399277446253,19.85789158508228,10.195337558091392,13.647101935328148,T2S0007,G4
W0047F0001T0006Z000C1N32.png,3,13.828158454309177,5.562625259521195,10.195337558091392,13.647101935328148,T2S0007,G4
W0047F0001T0006Z000C1N32.png,4,31.077954400506684,31.294143105195896,10.195337558091392,13.647101935328148,T2S0007,G4
W0047F0001T0006Z000C1N32.png,5,52.163047076047526,52.22292795362615,10.195337558091392,13.647101935328148,T2S0007,G4
W0047F0001T0006Z000C1N32.png,6,31.869409370658772,31.967688230628397,10.195337558091392,13.647101935328148,T2S0007,G4
W0047F0001T0006Z000C1N32.png,7,29.170309735190454,6.580202987995753,10.195337558091392,13.647101935328148,T2S0007,G4
W0047F0001T0006Z000C1N32.png,8,27.433151523093027,27.209263567541818,10.195337558091392,13.647101935328148,T2S0007,G4
W0047F0001T0006Z000C1N32.png,9,17.04992430923028,15.640418016695122,10.195337558091392,13.647101935328148,T2S0007,G4
W0047F0001T0006Z000C1N33.png,1,48.23758289373087,47.342609678560585,18.172758706200106,15.879789893400291,T2S0007,G4
W0047F0001T0006Z000C1N33.png,2,52.91808930059966,52.87347944456137,18.172758706200106,15.879789893400291,T2S0007,G4
W0047F0001T0006Z000C1N33.png,3,22.511630315260785,21.357297602221596,18.172758706200106,15.879789893400291,T2S0007,G4
W0047F0001T0006Z000C1N33.png,4,12.679905162325184,11.097590964672733,18.172758706200106,15.879789893400291,T2S0007,G4
W0047F0001T0006Z000C1N33.png,5,21.653604546485113,21.194679388344728,18.172758706200106,15.879789893400291,T2S0007,G4
W0047F0001T0006Z000C1N33.png,6,56.21633696073473,14.13211846684516,18.172758706200106,15.879789893400291,T2S0007,G4
