image,pbody_id,distance_to_nucleus_um,distance_to_mitochondria_um
W0017F0003T0006Z000C1N22.png,80,0.5,0.5
W0017F0003T0006Z000C1N22.png,81,2.23606797749979,5.0990195135927845
W0017F0003T0006Z000C1N22.png,82,0.0,1.0
W0017F0003T0006Z000C1N22.png,83,5.750550189272227,7.750408213722606
W0017F0003T0006Z000C1N22.png,84,5.385164807134504,7.615773105863909
W0017F0003T0006Z000C1N22.png,85,1.5811388300841898,11.510864433221338
W0017F0003T0006Z000C1N22.png,86,1.4142135623730951,5.385164807134504
W0017F0003T0006Z000C1N22.png,87,5.689630992115932,11.739950863653215
W0017F0001T0006Z000C1N6.png,1,0.47140452079103334,0.7453559924999278
W0017F0001T0006Z000C1N6.png,2,0.4472135954999567,1.6124515496597087
W0017F0001T0006Z000C1N6.png,3,0.603478956725973,0.6941425718356408
W0017F0001T0006Z000C1N6.png,4,0.42207237203588105,0.624712973578433
W0017F0001T0006Z000C1N6.png,5,1.0,2.0
W0017F0001T0006Z000C1N6.png,6,0.0,1.0
W0017F0001T0006Z000C1N6.png,7,0.5717564322458552,0.597669179494426
W0017F0001T0006Z000C1N6.png,8,0.6594913748565533,0.7433545132261697
W0017F0001T0006Z000C1N6.png,9,0.37482778414706036,0.6428243465332257
W0017F0001T0006Z000C1N6.png,10,0.16262312563634662,2.0778246730416927
W0017F0001T0006Z000C1N6.png,11,2.4224069756247633,3.790521805181378
W0017F0001T0006Z000C1N6.png,12,0.3333333333333357,1.2018504251546618
W0017F0001T0006Z000C1N6.png,13,0.5,1.118033988749895
W0017F0001T0006Z000C1N6.png,14,2.7195600349629925,3.3349975926149185
W0017F0001T0006Z000C1N6.png,15,8.977439446698007,10.723977127371906
W0017F0001T0006Z000C1N6.png,16,0.26382082503394894,0.7940888095658397
W0017F0001T0006Z000C1N6.png,17,0.5468000503558043,0.8685826613648051
W0017F0001T0006Z000C1N6.png,18,0.0,0.0
W0017F0001T0006Z000C1N6.png,19,0.47140452079103,0.7453559924999352
W0017F0001T0006Z000C1N6.png,20,0.0,1.0
W0017F0001T0006Z000C1N6.png,21,4.0,5.0
W0017F0001T0006Z000C1N6.png,22,0.5,1.8027756377319946
W0017F0001T0006Z000C1N6.png,23,2.23606797749979,2.8284271247461903
W0017F0001T0006Z000C1N6.png,24,1.264911064067354,3.255764119219942
W0017F0001T0006Z000C1N6.png,25,5.0,6.324555320336759
W0017F0001T0006Z000C1N6.png,26,17.11724276862369,18.110770276274835
W0017F0001T0006Z000C1N6.png,27,0.4759858191164943,3.1585696921233195
W0017F0001T0006Z000C1N6.png,28,8.94427190999916,10.0
W0017F0001T0006Z000C1N6.png,29,1.6235511594486163,4.4857142857142875
W0017F0001T0006Z000C1N6.png,30,0.5493350440621437,0.5493350440621437
W0017F0001T0006Z000C1N6.png,31,0.0,1.0
W0017F0001T0006Z000C1N6.png,32,0.25350725429036897,1.2653489768601403
W0017F0001T0006Z000C1N6.png,33,0.35165651817880633,0.35165651817880633
W0017F0001T0006Z000C1N6.png,34,1.0,2.8284271247461903
W0017F0001T0006Z000C1N6.png,35,0.39655310085764567,2.046352216042694
W0017F0001T0006Z000C1N6.png,36,0.3763440860214985,1.2622391906089554
W0017F0001T0006Z000C1N6.png,37,0.44444444444444287,3.9409217446596005
W0017F0001T0006Z000C1N6.png,38,0.4078280656582426,1.0969780162681393
W0017F0001T0006Z000C1N6.png,39,0.5113507522598617,0.5113507522598617
W0017F0001T0006Z000C1N6.png,40,0.20000000000000284,1.0198039027185575
W0017F0001T0006Z000C1N6.png,41,0.5555555555555515,0.5555555555555515
W0017F0001T0006Z000C1N6.png,42,0.0,2.23606797749979
W0017F0001T0006Z000C1N6.png,43,0.3554343122817852,0.9471889376890803
W0017F0001T0006Z000C1N6.png,44,0.40445054940447106,1.1772011166898404
W0017F0001T0006Z000C1N6.png,45,0.5738455217262419,0.5738455217262419
W0017F0001T0006Z000C1N6.png,46,2.8284271247461903,3.1622776601683795
W0017F0001T0006Z000C1N6.png,47,0.39072683248057744,1.3477182894303805
W0017F0001T0006Z000C1N6.png,48,0.0,2.23606797749979
W0017F0001T0006Z000C1N6.png,49,0.6710898629898668,0.7261437055644279
W0017F0001T0006Z000C1N6.png,50,0.34875565407014253,0.957341266799703
W0017F0001T0006Z000C1N6.png,51,0.5038911092686593,1.733178077982756
W0017F0001T0006Z000C1N6.png,52,0.0,0.0
W0017F0001T0006Z000C1N6.png,53,0.11111111111111427,0.11111111111111427
W0017F0001T0006Z000C1N31.png,1,1.4280328851421484,4.7704913562653415
W0017F0001T0006Z000C1N31.png,2,0.5882875793756636,0.8266421099898393
W0017F0001T0006Z000C1N31.png,3,0.0,1.0
W0017F0001T0006Z000C1N31.png,4,1.4142135623730951,4.47213595499958
W0017F0001T0006Z000C1N31.png,5,0.0,0.0
W0017F0001T0006Z000C1N31.png,6,2.0,4.0
W0017F0001T0006Z000C1N31.png,7,0.0,2.0
W0017F0001T0006Z000C1N31.png,8,0.5694674952439202,1.9913108419242382
W0017F0001T0006Z000C1N31.png,9,0.0,1.4142135623730951
W0017F0001T0006Z000C1N31.png,10,0.45218946100276786,1.0718767434208205
W0017F0001T0006Z000C1N31.png,11,0.0,0.0
W0017F0001T0006Z000C1N31.png,12,0.48956043701222834,1.945539505366613
W0017F0001T0006Z000C1N31.png,13,0.0,0.0
W0017F0001T0006Z000C1N31.png,14,0.0,2.8284271247461903
W0017F0001T0006Z000C1N31.png,15,0.0,0.0
W0017F0001T0006Z000C1N31.png,16,0.0,1.0
W0017F0001T0006Z000C1N31.png,17,0.31807407587398323,1.0860266783214452
W0017F0001T0006Z000C1N31.png,18,0.0,1.4142135623730951
W0017F0001T0006Z000C1N31.png,19,1.7812466157645936,1.9019158631804076
W0017F0001T0006Z000C1N31.png,20,0.4654460226492429,1.4257068422365105
W0017F0001T0006Z000C1N31.png,21,0.0,1.0
W0017F0001T0006Z000C1N31.png,22,2.8284271247461903,4.123105625617661
W0017F0001T0006Z000C1N31.png,23,0.3544985817987452,1.211252516666723
W0017F0001T0006Z000C1N31.png,24,0.0,2.23606797749979
W0017F0001T0006Z000C1N31.png,25,0.42432935517360587,1.036721873873272
W0017F0001T0006Z000C1N31.png,26,0.0,1.0
W0017F0001T0006Z000C1N31.png,27,0.0,1.4142135623730951
W0017F0001T0006Z000C1N31.png,28,0.0,1.0
W0017F0001T0006Z000C1N31.png,29,0.0,0.0
W0017F0001T0006Z000C1N31.png,30,0.0,0.0
W0017F0001T0006Z000C1N31.png,31,0.0,1.0
W0017F0001T0006Z000C1N31.png,32,0.24444415426874733,0.8080676231227235
W0017F0001T0006Z000C1N31.png,33,0.26640709798076045,0.8017643431666498
W0017F0001T0006Z000C1N31.png,34,0.0,1.0
W0017F0001T0006Z000C1N31.png,35,0.9999999999999971,2.6076809620810537
W0017F0001T0006Z000C1N31.png,36,0.4406314716518491,0.4406314716518491
W0017F0001T0006Z000C1N31.png,37,0.5,0.5
W0017F0001T0006Z000C1N31.png,38,0.0,1.0
W0017F0001T0006Z000C1N31.png,39,0.45069390943299864,0.8385254915624212
W0017F0001T0006Z000C1N31.png,40,0.0,1.0
W0017F0001T0006Z000C1N31.png,41,0.0,1.0
W0017F0001T0006Z000C1N31.png,42,2.0,2.23606797749979
W0017F0001T0006Z000C1N31.png,43,0.0,2.0
W0017F0001T0006Z000C1N31.png,44,1.4142135623730951,4.47213595499958
W0017F0001T0006Z000C1N31.png,45,0.42687494916218566,1.8390818965511588
W0017F0001T0006Z000C1N31.png,46,0.3440104580768927,0.7091957274840708
W0017F0001T0006Z000C1N31.png,47,0.5,3.2015621187164243
W0017F0001T0006Z000C1N31.png,48,0.0,2.0
W0017F0001T0006Z000C1N31.png,49,0.7071067811865476,1.5811388300841898
W0017F0001T0006Z000C1N31.png,50,0.3881169483866944,1.2847703162919821
W0017F0001T0006Z000C1N31.png,51,0.0,1.0
W0017F0001T0006Z000C1N31.png,52,0.0,1.4142135623730951
W0017F0001T0006Z000C1N31.png,53,0.0,0.0
W0017F0001T0006Z000C1N31.png,54,0.0,0.0
W0017F0001T0006Z000C1N31.png,55,0.0,0.0
W0017F0001T0006Z000C1N31.png,56,0.0,0.0
W0017F0001T0006Z000C1N31.png,57,0.0,1.0
W0017F0001T0006Z000C1N31.png,58,0.3726779962499692,1.0671873729054695
W0017F0001T0006Z000C1N31.png,59,0.0,1.0
W0017F0001T0006Z000C1N31.png,60,0.27272727272726627,0.27272727272726627
W0017F0001T0006Z000C1N31.png,61,0.0,1.4142135623730951
W0017F0001T0006Z000C1N31.png,62,0.7071067811865476,1.5811388300841898
W0017F0001T0006Z000C1N31.png,63,0.0,0.0
W0017F0001T0006Z000C1N31.png,64,2.23606797749979,3.0
W0017F0001T0006Z000C1N31.png,65,1.5698716639968116,2.354022115092209
W0017F0001T0006Z000C1N31.png,66,0.0,1.0
W0017F0001T0006Z000C1N31.png,67,0.0,1.4142135623730951
W0017F0001T0006Z000C1N31.png,68,0.3004626062886684,1.757918592477416
W0017F0001T0006Z000C1N31.png,69,0.47140452079103,1.3743685418725546
W0017F0001T0006Z000C1N31.png,70,0.0,1.0
W0017F0001T0006Z000C1N31.png,71,0.24349390687348446,4.170058317345586
W0017F0001T0006Z000C1N31.png,72,0.5,0.5
W0017F0001T0006Z000C1N31.png,73,1.0,1.0
W0017F0001T0006Z000C1N31.png,74,0.0,2.23606797749979
W0017F0001T0006Z000C1N31.png,75,0.0,0.0
W0017F0001T0006Z000C1N31.png,76,0.0,1.4142135623730951
W0017F0001T0006Z000C1N31.png,77,0.0,1.4142135623730951
W0017F0001T0006Z000C1N31.png,78,1.089794690586236,2.5066995987929785
W0017F0001T0006Z000C1N31.png,79,3.1622776601683795,5.830951894845301
W0017F0001T0006Z000C1N31.png,80,1.0,3.1622776601683795
W0017F0001T0006Z000C1N31.png,81,0.0,2.0
W0017F0001T0006Z000C1N31.png,82,0.0,1.4142135623730951
W0017F0001T0006Z000C1N31.png,83,0.0,0.0
W0017F0001T0006Z000C1N31.png,84,2.23606797749979,7.211102550927978
W0017F0001T0006Z000C1N31.png,85,2.0,5.0990195135927845
W0017F0001T0006Z000C1N31.png,86,2.8284271247461903,6.324555320336759
W0017F0001T0006Z000C1N31.png,87,2.8284271247461903,5.656854249492381
W0017F0001T0006Z000C1N31.png,88,3.1622776601683795,3.1622776601683795
W0017F0001T0006Z000C1N31.png,89,1.0,4.123105625617661
W0017F0001T0006Z000C1N31.png,90,1.4142135623730951,9.055385138137417
W0017F0001T0006Z000C1N24.png,1,0.5,0.5
W0017F0001T0006Z000C1N24.png,2,0.3168239443268676,1.3164683942019597
W0017F0001T0006Z000C1N24.png,3,0.7071067811865476,1.5811388300841898
W0017F0001T0006Z000C1N24.png,4,0.5590169943749475,0.9013878188659973
W0017F0001T0006Z000C1N24.png,5,0.0,1.0
W0017F0001T0006Z000C1N24.png,6,0.565685424949242,0.7211102550928011
W0017F0001T0006Z000C1N24.png,7,0.0,0.0
W0017F0001T0006Z000C1N24.png,8,0.0,2.0
W0017F0001T0006Z000C1N24.png,9,0.0,2.8284271247461903
W0017F0001T0006Z000C1N24.png,10,0.0,0.0
W0017F0001T0006Z000C1N24.png,11,0.0,1.0
W0017F0001T0006Z000C1N24.png,12,0.5,1.118033988749895
W0017F0001T0006Z000C1N24.png,13,0.22360679774998138,0.8062257748298521
W0017F0001T0006Z000C1N24.png,14,0.3333333333333286,0.6666666666666714
W0017F0001T0006Z000C1N24.png,15,0.7071067811865476,1.5811388300841898
W0017F0001T0006Z000C1N24.png,16,0.37267799624996084,1.0671873729054775
W0017F0001T0006Z000C1N24.png,17,1.0,1.4142135623730951
W0017F0001T0006Z000C1N24.png,18,0.3194382824999752,1.7202277969703321
W0017F0001T0006Z000C1N24.png,19,0.0,1.0
W0017F0001T0006Z000C1N24.png,20,1.0,6.082762530298219
W0017F0001T0006Z000C1N24.png,21,0.0,0.0
W0017F0001T0006Z000C1N24.png,22,0.47140452079102874,1.374368541872549
W0017F0001T0006Z000C1N24.png,23,0.5555555555555547,1.5908690070307077
W0017F0001T0006Z000C1N24.png,24,0.5,0.5
W0017F0001T0006Z000C1N24.png,25,0.0,1.0
W0017F0001T0006Z000C1N24.png,26,0.0,2.0
W0017F0001T0006Z000C1N24.png,27,0.5,0.5
W0017F0001T0006Z000C1N24.png,28,0.0,2.23606797749979
W0017F0001T0006Z000C1N24.png,29,2.0,2.23606797749979
W0017F0001T0006Z000C1N24.png,30,0.0,1.4142135623730951
W0017F0001T0006Z000C1N24.png,31,0.0,1.0
W0017F0001T0006Z000C1N24.png,32,0.3535533905932738,0.7905694150420949
W0017F0001T0006Z000C1N24.png,33,0.0,1.0
W0017F0001T0006Z000C1N24.png,34,0.0,1.0
W0017F0001T0006Z000C1N24.png,35,0.0,1.0
W0017F0001T0006Z000C1N24.png,36,0.0,1.0
W0017F0001T0006Z000C1N24.png,37,0.33333333333333215,1.6666666666666679
W0017F0001T0006Z000C1N24.png,38,0.0,0.0
W0017F0001T0006Z000C1N24.png,39,0.0,0.0
W0017F0001T0006Z000C1N24.png,40,0.0,1.0
W0017F0001T0006Z000C1N24.png,41,0.0,1.4142135623730951
W0017F0001T0006Z000C1N24.png,42,0.0,2.0
W0017F0001T0006Z000C1N24.png,43,0.0,1.4142135623730951
W0017F0001T0006Z000C1N24.png,44,0.0,0.0
W0017F0001T0006Z000C1N24.png,45,0.0,1.0
W0017F0001T0006Z000C1N24.png,46,0.0,0.0
W0017F0001T0006Z000C1N24.png,47,0.0,1.0
W0017F0001T0006Z000C1N24.png,48,10.754462688320055,12.736569572893643
W0017F0001T0006Z000C1N24.png,49,0.0,1.0
W0017F0001T0006Z000C1N24.png,50,0.0,1.0
W0017F0001T0006Z000C1N24.png,51,0.3333333333333357,1.6666666666666685
W0017F0001T0006Z000C1N24.png,52,0.5,0.5
W0017F0001T0006Z000C1N24.png,53,0.0,1.0
W0017F0001T0006Z000C1N24.png,54,0.0,1.0
W0017F0001T0006Z000C1N24.png,55,0.0,1.0
W0017F0001T0006Z000C1N24.png,56,0.0,2.23606797749979
W0017F0001T0006Z000C1N24.png,57,0.0,1.0
W0017F0001T0006Z000C1N24.png,58,0.0,0.0
W0017F0001T0006Z000C1N24.png,59,15.620499351813308,15.620499351813308
W0017F0001T0006Z000C1N24.png,60,0.0,1.0
W0017F0001T0006Z000C1N24.png,61,0.0,1.0
W0017F0001T0006Z000C1N24.png,62,0.5,1.5
W0017F0001T0006Z000C1N24.png,63,0.0,2.23606797749979
W0017F0001T0006Z000C1N24.png,64,11.180339887498949,13.601470508735444
W0017F0001T0006Z000C1N24.png,65,0.0,2.0
W0017F0001T0006Z000C1N24.png,66,0.0,1.0
W0017F0001T0006Z000C1N24.png,67,0.0,3.1622776601683795
W0017F0001T0006Z000C1N24.png,68,0.0,2.23606797749979
W0017F0001T0006Z000C1N24.png,69,0.38461538461538536,0.7297563831157817
W0017F0001T0006Z000C1N24.png,70,16.76305461424021,19.313207915827967
W0017F0001T0006Z000C1N24.png,71,11.704699910719626,14.317821063276353
W0017F0001T0006Z000C1N24.png,72,0.0,2.0
W0017F0001T0006Z000C1N24.png,73,0.0,1.0
W0017F0001T0006Z000C1N24.png,74,16.786899654194638,19.924858845171272
W0017F0001T0006Z000C1N24.png,75,18.973665961010276,19.6468827043885
W0017F0001T0006Z000C1N24.png,76,0.0,1.4142135623730951
W0017F0001T0006Z000C1N24.png,77,0.5,0.5
W0017F0001T0006Z000C1N24.png,78,0.0,0.0
W0017F0001T0006Z000C1N24.png,79,16.140012391568973,16.140012391568973
W0017F0001T0006Z000C1N24.png,80,0.0,0.0
W0017F0001T0006Z000C1N24.png,81,0.0,1.0
W0017F0001T0006Z000C1N24.png,82,15.652475842498529,15.652475842498529
W0017F0001T0006Z000C1N24.png,83,0.0,1.4142135623730951
W0017F0001T0006Z000C1N24.png,84,0.0,1.0
W0017F0001T0006Z000C1N24.png,85,0.5,1.8027756377319946
W0017F0001T0006Z000C1N24.png,86,0.0,1.0
W0017F0001T0006Z000C1N24.png,87,5.0,8.06225774829855
W0017F0001T0006Z000C1N24.png,88,3.0,8.54400374531753
W0017F0001T0006Z000C1N24.png,89,1.118033988749895,10.259142264341596
W0017F0001T0006Z000C1N24.png,90,13.416407864998739,13.416407864998739
W0017F0001T0006Z000C1N24.png,91,0.3333333333333286,0.3333333333333286
W0017F0001T0006Z000C1N24.png,92,2.23606797749979,7.810249675906654
W0017F0001T0006Z000C1N24.png,93,10.44030650891055,10.44030650891055
W0017F0001T0006Z000C1N24.png,94,0.0,1.4142135623730951
W0017F0001T0006Z000C1N24.png,95,0.0,1.0
W0017F0001T0006Z000C1N24.png,96,3.0,5.0
W0017F0001T0006Z000C1N24.png,97,4.0,5.0
W0017F0001T0006Z000C1N24.png,98,4.47213595499958,5.656854249492381
W0017F0001T0006Z000C1N24.png,99,10.770329614269007,10.770329614269007
W0017F0001T0006Z000C1N24.png,100,12.041594578792296,12.041594578792296
W0017F0001T0006Z000C1N24.png,101,8.94427190999916,8.94427190999916
W0017F0001T0006Z000C1N24.png,102,8.246211251235321,8.246211251235321
W0017F0001T0006Z000C1N24.png,103,0.0,0.0
W0017F0001T0006Z000C1N24.png,104,0.5,1.118033988749895
W0017F0001T0006Z000C1N24.png,105,2.1343747458109465,4.268749491621895
W0017F0001T0006Z000C1N24.png,106,1.4142135623730951,2.8284271247461903
W0017F0001T0006Z000C1N24.png,107,0.48507539143236955,0.48507539143236955
W0017F0001T0006Z000C1N24.png,108,5.830951894845301,5.830951894845301
W0017F0001T0006Z000C1N24.png,109,10.63014581273465,10.63014581273465
W0017F0001T0006Z000C1N24.png,110,6.708203932499369,6.708203932499369
W0017F0001T0006Z000C1N24.png,111,0.0,2.23606797749979
W0017F0001T0006Z000C1N24.png,112,4.981214711292819,5.129571132170798
W0017F0001T0006Z000C1N24.png,113,8.94427190999916,9.219544457292887
W0017F0001T0006Z000C1N24.png,114,5.656854249492381,5.656854249492381
W0017F0001T0006Z000C1N24.png,115,0.7071067811865476,0.7071067811865476
W0017F0001T0006Z000C1N24.png,116,0.3535533905932738,0.7905694150420949
W0017F0001T0006Z000C1N24.png,117,2.23606797749979,22.0
W0017F0001T0006Z000C1N24.png,118,6.708203932499369,6.708203932499369
W0017F0001T0006Z000C1N24.png,119,0.0,1.0
W0017F0001T0006Z000C1N24.png,120,0.4193548387096797,1.4193548387096797
W0017F0001T0006Z000C1N24.png,121,6.800735254367722,17.613914953808536
W0017F0001T0006Z000C1N24.png,122,5.70087712549569,7.3824115301167
W0017F0001T0006Z000C1N24.png,123,4.123105625617661,4.123105625617661
W0017F0001T0006Z000C1N24.png,124,0.0,1.0
W0017F0001T0006Z000C1N24.png,125,0.0,1.0
W0017F0001T0006Z000C1N24.png,126,2.0,3.605551275463989
W0017F0001T0006Z000C1N24.png,127,4.031128874149275,5.5901699437494745
W0017F0001T0006Z000C1N24.png,128,0.5,1.118033988749895
W0017F0001T0006Z000C1N24.png,129,0.0,1.0
W0017F0001T0006Z000C1N24.png,130,5.656854249492381,6.708203932499369
W0017F0001T0006Z000C1N24.png,131,0.0,0.0
W0017F0001T0006Z000C1N24.png,132,0.0,0.0
W0017F0001T0006Z000C1N24.png,133,0.4598382837101916,1.2990926538765508
W0017F0001T0006Z000C1N24.png,134,0.0,2.23606797749979
W0017F0001T0006Z000C1N24.png,135,5.0990195135927845,5.0990195135927845
W0017F0001T0006Z000C1N24.png,136,0.0,2.0
W0017F0001T0006Z000C1N24.png,137,0.5,1.118033988749895
W0017F0001T0006Z000C1N24.png,138,0.0,1.0
W0017F0001T0006Z000C1N24.png,139,0.0,2.23606797749979
W0017F0001T0006Z000C1N24.png,140,1.5811388300841898,4.301162633521313
W0017F0001T0006Z000C1N24.png,141,0.0,0.0
W0017F0001T0006Z000C1N24.png,142,0.2959981874734315,0.2959981874734315
W0017F0001T0006Z000C1N24.png,143,0.0,0.0
W0017F0001T0006Z000C1N24.png,144,0.5,0.5
W0017F0001T0006Z000C1N24.png,145,0.0,2.0
W0017F0001T0006Z000C1N24.png,146,0.0,2.23606797749979
W0017F0001T0006Z000C1N24.png,147,0.5,0.5
W0017F0001T0006Z000C1N24.png,148,0.0,0.0
W0017F0001T0006Z000C1N24.png,149,0.7071067811865476,0.7071067811865476
W0017F0001T0006Z000C1N24.png,150,0.2536705941476394,1.5795068989649357
W0017F0001T0006Z000C1N24.png,151,0.0,1.0
W0017F0001T0006Z000C1N24.png,152,0.33333333333333215,1.0540925533894594
W0017F0001T0006Z000C1N24.png,153,0.0,1.0
W0017F0001T0006Z000C1N24.png,154,0.0,1.0
W0017F0001T0006Z000C1N24.png,155,0.0,0.0
W0017F0001T0006Z000C1N24.png,156,0.0,1.0
W0017F0001T0006Z000C1N24.png,157,0.0,0.0
W0017F0001T0006Z000C1N24.png,158,0.7071067811865476,2.9154759474226504
W0017F0001T0006Z000C1N24.png,159,0.0,1.0
W0017F0001T0006Z000C1N24.png,160,0.0,0.0
W0017F0001T0006Z000C1N24.png,161,1.0,1.4142135623730951
W0017F0001T0006Z000C1N24.png,162,2.5495097567963922,2.5495097567963922
W0017F0001T0006Z000C1N24.png,163,0.0,0.0
W0017F0001T0006Z000C1N24.png,164,0.7410263634212745,0.7410263634212745
W0017F0001T0006Z000C1N24.png,165,0.44721359549996276,0.8944271909999191
