image,pbody_number,dist_nuclei,dist_mito,nuclei_std,mito_std,medicine,group
W0035F0001T0006Z000C1N10.png,1,90.91432693227526,89.59570830057089,18.406653940517682,20.079186119249425,T1791L,G5
W0035F0001T0006Z000C1N10.png,2,76.18148547252756,75.7725079368253,18.406653940517682,20.079186119249425,T1791L,G5
W0035F0001T0006Z000C1N10.png,3,79.41120982658938,78.70449290871466,18.406653940517682,20.079186119249425,T1791L,G5
W0035F0001T0006Z000C1N10.png,4,82.06890192418963,75.89196403665802,18.406653940517682,20.079186119249425,T1791L,G5
W0035F0001T0006Z000C1N10.png,5,77.07908636335311,75.33423180976469,18.406653940517682,20.079186119249425,T1791L,G5
W0035F0001T0006Z000C1N10.png,6,68.9028964643887,69.56089971721426,18.406653940517682,20.079186119249425,T1791L,G5
W0035F0001T0006Z000C1N10.png,7,95.23459048587267,82.09111804179163,18.406653940517682,20.079186119249425,T1791L,G5
W0035F0001T0006Z000C1N10.png,8,89.51299667641263,75.41263848377075,18.406653940517682,20.079186119249425,T1791L,G5
W0035F0001T0006Z000C1N10.png,9,84.95870484214151,72.13541726528156,18.406653940517682,20.079186119249425,T1791L,G5
W0035F0001T0006Z000C1N10.png,10,64.83977677582006,65.67930223664898,18.406653940517682,20.079186119249425,T1791L,G5
W0035F0001T0006Z000C1N10.png,11,63.98985050191635,63.27541413541581,18.406653940517682,20.079186119249425,T1791L,G5
W0035F0001T0006Z000C1N10.png,12,80.17680497530924,78.73099499203104,18.406653940517682,20.079186119249425,T1791L,G5
W0035F0001T0006Z000C1N10.png,13,80.93108135608385,79.07399218926297,18.406653940517682,20.079186119249425,T1791L,G5
W0035F0001T0006Z000C1N10.png,14,61.670787700716296,57.95071288799838,18.406653940517682,20.079186119249425,T1791L,G5
W0035F0001T0006Z000C1N10.png,15,64.01818338175222,54.38608098575096,18.406653940517682,20.079186119249425,T1791L,G5
W0035F0001T0006Z000C1N10.png,16,49.81363991786791,50.894783848880884,18.406653940517682,20.079186119249425,T1791L,G5
W0035F0001T0006Z000C1N10.png,17,55.86178899385771,54.73842222246667,18.406653940517682,20.079186119249425,T1791L,G5
W0035F0001T0006Z000C1N10.png,18,59.976322340300925,58.41801081350996,18.406653940517682,20.079186119249425,T1791L,G5
W0035F0001T0006Z000C1N10.png,19,83.35277195477595,64.36690798061102,18.406653940517682,20.079186119249425,T1791L,G5
W0035F0001T0006Z000C1N10.png,20,73.30292688342358,56.60460258906124,18.406653940517682,20.079186119249425,T1791L,G5
W0035F0001T0006Z000C1N10.png,21,41.64699904845957,41.595039599958284,18.406653940517682,20.079186119249425,T1791L,G5
W0035F0001T0006Z000C1N10.png,22,73.1161361183474,71.05170215146919,18.406653940517682,20.079186119249425,T1791L,G5
W0035F0001T0006Z000C1N10.png,23,69.91534198503588,51.47380320517749,18.406653940517682,20.079186119249425,T1791L,G5
W0035F0001T0006Z000C1N10.png,24,38.54264124589854,37.344843171735555,18.406653940517682,20.079186119249425,T1791L,G5
W0035F0001T0006Z000C1N10.png,25,75.73724973270798,52.80749724203485,18.406653940517682,20.079186119249425,T1791L,G5
W0035F0001T0006Z000C1N10.png,26,67.29889804987407,65.0784512348675,18.406653940517682,20.079186119249425,T1791L,G5
W0035F0001T0006Z000C1N10.png,27,32.333919624476216,33.80815375931003,18.406653940517682,20.079186119249425,T1791L,G5
W0035F0001T0006Z000C1N10.png,28,55.89821458950341,53.91074872976936,18.406653940517682,20.079186119249425,T1791L,G5
W0035F0001T0006Z000C1N10.png,29,51.98593592082784,32.273400522215205,18.406653940517682,20.079186119249425,T1791L,G5
W0035F0001T0006Z000C1N10.png,30,40.62681488467225,29.776200692064844,18.406653940517682,20.079186119249425,T1791L,G5
W0035F0001T0006Z000C1N10.png,31,74.09025748461926,47.91645717789167,18.406653940517682,20.079186119249425,T1791L,G5
W0035F0001T0006Z000C1N10.png,32,54.81068107389115,52.462132270276946,18.406653940517682,20.079186119249425,T1791L,G5
W0035F0001T0006Z000C1N10.png,33,42.71879427311645,23.720419894219194,18.406653940517682,20.079186119249425,T1791L,G5
W0035F0001T0006Z000C1N10.png,34,58.32417778203433,55.85308454037803,18.406653940517682,20.079186119249425,T1791L,G5
W0035F0001T0006Z000C1N10.png,35,46.83044671105577,44.307786386778844,18.406653940517682,20.079186119249425,T1791L,G5
W0035F0001T0006Z000C1N10.png,36,27.094578889964183,12.186688672875455,18.406653940517682,20.079186119249425,T1791L,G5
W0035F0001T0006Z000C1N10.png,37,59.56351783027021,57.01009163395375,18.406653940517682,20.079186119249425,T1791L,G5
W0035F0001T0006Z000C1N10.png,38,68.05213024663816,38.667429440309206,18.406653940517682,20.079186119249425,T1791L,G5
W0035F0001T0006Z000C1N10.png,39,49.720499809221096,20.890131946658524,18.406653940517682,20.079186119249425,T1791L,G5
W0035F0001T0006Z000C1N10.png,40,54.11374496062522,51.54451031024793,18.406653940517682,20.079186119249425,T1791L,G5
W0035F0001T0006Z000C1N10.png,41,35.8331861509574,33.25996892695849,18.406653940517682,20.079186119249425,T1791L,G5
W0035F0001T0006Z000C1N10.png,42,54.48496022694108,51.91411286492168,18.406653940517682,20.079186119249425,T1791L,G5
W0035F0001T0006Z000C1N10.png,43,31.320163416191964,0.49135538171380155,18.406653940517682,20.079186119249425,T1791L,G5
