image,pbody_number,dist_nuclei,dist_mito,nuclei_std,mito_std,medicine,group
W0082F0001T0006Z000C1N11.png,1,40.99739341439289,40.80694880872001,5.778016015154472,5.75923249666688,DMSO,DMSO
W0082F0001T0006Z000C1N11.png,2,42.799930296412285,42.03794754686807,5.778016015154472,5.75923249666688,DMSO,DMSO
W0082F0001T0006Z000C1N11.png,3,36.473428510026324,35.60213150106041,5.778016015154472,5.75923249666688,DMSO,DMSO
W0082F0001T0006Z000C1N11.png,4,30.953314263691272,30.03972363580835,5.778016015154472,5.75923249666688,DMSO,DMSO
W0082F0001T0006Z000C1N11.png,5,25.41618039738782,25.28781773755775,5.778016015154472,5.75923249666688,DMSO,DMSO
W0082F0001T0006Z000C1N11.png,6,34.56742769102241,34.80977458443087,5.778016015154472,5.75923249666688,DMSO,DMSO
W0082F0001T0006Z000C1N11.png,7,40.76683449219248,40.67346711573503,5.778016015154472,5.75923249666688,DMSO,DMSO
W0082F0001T0006Z000C1N13.png,1,20.87583639900581,38.53586669401532,10.652744309452206,16.793056181029584,DMSO,DMSO
W0082F0001T0006Z000C1N13.png,2,28.405112116722385,44.724326261579556,10.652744309452206,16.793056181029584,DMSO,DMSO
W0082F0001T0006Z000C1N13.png,3,40.00233658650961,57.18452652479019,10.652744309452206,16.793056181029584,DMSO,DMSO
W0082F0001T0006Z000C1N13.png,4,41.95558757741911,50.464051359912425,10.652744309452206,16.793056181029584,DMSO,DMSO
W0082F0001T0006Z000C1N13.png,5,31.31697760671922,7.325567851798347,10.652744309452206,16.793056181029584,DMSO,DMSO
W0082F0001T0006Z000C1N13.png,6,24.355921712720736,4.8457437020779945,10.652744309452206,16.793056181029584,DMSO,DMSO
W0082F0001T0006Z000C1N13.png,7,41.76872836448572,42.85204522123233,10.652744309452206,16.793056181029584,DMSO,DMSO
W0082F0001T0006Z000C1N13.png,8,7.487512237463989,35.4739223390405,10.652744309452206,16.793056181029584,DMSO,DMSO
W0082F0001T0006Z000C1N13.png,9,19.33341315436907,47.413754861987236,10.652744309452206,16.793056181029584,DMSO,DMSO
W0082F0001T0006Z000C1N13.png,10,22.002595245353767,47.680999678693105,10.652744309452206,16.793056181029584,DMSO,DMSO
W0082F0001T0006Z000C1N21.png,1,18.580462866360545,17.74454100138531,11.558290110484043,10.431690871357972,DMSO,DMSO
W0082F0001T0006Z000C1N21.png,2,54.66089175331926,53.049282215514054,11.558290110484043,10.431690871357972,DMSO,DMSO
W0082F0001T0006Z000C1N21.png,3,9.220762182902234,9.586731585299168,11.558290110484043,10.431690871357972,DMSO,DMSO
W0082F0001T0006Z000C1N21.png,4,16.909702514633747,17.07995778582274,11.558290110484043,10.431690871357972,DMSO,DMSO
W0082F0001T0006Z000C1N21.png,5,34.17947114808137,33.098128995351445,11.558290110484043,10.431690871357972,DMSO,DMSO
W0082F0001T0006Z000C1N21.png,6,22.933109158888172,16.624755732966864,11.558290110484043,10.431690871357972,DMSO,DMSO
W0082F0001T0006Z000C1N21.png,7,21.986344661780297,20.58128232378135,11.558290110484043,10.431690871357972,DMSO,DMSO
W0082F0001T0006Z000C1N21.png,8,31.280724321838964,19.205945540531943,11.558290110484043,10.431690871357972,DMSO,DMSO
W0082F0001T0006Z000C1N21.png,9,7.245978024453587,30.43935019710843,11.558290110484043,10.431690871357972,DMSO,DMSO
W0082F0001T0006Z000C1N21.png,10,30.519609857487957,23.26234706321579,11.558290110484043,10.431690871357972,DMSO,DMSO
W0082F0001T0006Z000C1N21.png,11,12.311679504272412,30.835705352887366,11.558290110484043,10.431690871357972,DMSO,DMSO
W0082F0001T0006Z000C1N21.png,12,23.911805030982237,23.877906132990375,11.558290110484043,10.431690871357972,DMSO,DMSO
W0082F0001T0006Z000C1N21.png,13,22.270598898881026,23.626668868252665,11.558290110484043,10.431690871357972,DMSO,DMSO
W0082F0001T0006Z000C1N21.png,14,36.66343604720949,30.696838774347363,11.558290110484043,10.431690871357972,DMSO,DMSO
W0082F0001T0006Z000C1N21.png,15,31.897125767852216,29.609222607223646,11.558290110484043,10.431690871357972,DMSO,DMSO
W0082F0001T0006Z000C1N21.png,16,27.703186715304312,28.665042724252928,11.558290110484043,10.431690871357972,DMSO,DMSO
W0082F0001T0006Z000C1N21.png,17,17.71185346211348,17.571631691526672,11.558290110484043,10.431690871357972,DMSO,DMSO
W0082F0001T0006Z000C1N21.png,18,37.6911102575062,39.4618960680449,11.558290110484043,10.431690871357972,DMSO,DMSO
W0082F0001T0006Z000C1N21.png,19,11.431015874491766,11.05013345112402,11.558290110484043,10.431690871357972,DMSO,DMSO
W0082F0001T0006Z000C1N21.png,20,46.746776929087616,46.96190155095842,11.558290110484043,10.431690871357972,DMSO,DMSO
W0082F0001T0006Z000C1N21.png,21,36.54827846914889,36.1617485260942,11.558290110484043,10.431690871357972,DMSO,DMSO
W0082F0001T0006Z000C1N21.png,22,25.907926134275296,25.754033360892784,11.558290110484043,10.431690871357972,DMSO,DMSO
W0082F0001T0006Z000C1N21.png,23,21.174773165481636,21.324049584140898,11.558290110484043,10.431690871357972,DMSO,DMSO
W0082F0001T0006Z000C1N22.png,1,18.193799437968146,19.069932292353293,11.843509204287795,14.544178095089176,DMSO,DMSO
W0082F0001T0006Z000C1N22.png,2,34.35927859173285,56.069156177958824,11.843509204287795,14.544178095089176,DMSO,DMSO
W0082F0001T0006Z000C1N22.png,3,38.95025300927509,47.92483002907896,11.843509204287795,14.544178095089176,DMSO,DMSO
W0082F0001T0006Z000C1N22.png,4,19.307335220525605,18.265506196838523,11.843509204287795,14.544178095089176,DMSO,DMSO
W0082F0001T0006Z000C1N22.png,5,50.388840799230444,47.51275994670835,11.843509204287795,14.544178095089176,DMSO,DMSO
W0082F0001T0006Z000C1N22.png,6,21.38650930051368,40.4916348443902,11.843509204287795,14.544178095089176,DMSO,DMSO
W0082F0001T0006Z000C1N31.png,1,26.532053464949243,26.271333553267464,14.348074327314587,13.796793979341937,DMSO,DMSO
W0082F0001T0006Z000C1N31.png,2,51.97367177423718,51.91111707267379,14.348074327314587,13.796793979341937,DMSO,DMSO
W0082F0001T0006Z000C1N31.png,3,57.28080486332131,55.13024422226659,14.348074327314587,13.796793979341937,DMSO,DMSO
W0082F0001T0006Z000C1N31.png,4,30.109029274263563,30.226305528413143,14.348074327314587,13.796793979341937,DMSO,DMSO
W0082F0001T0006Z000C1N31.png,5,52.624116598679144,50.82761238466152,14.348074327314587,13.796793979341937,DMSO,DMSO
W0082F0001T0006Z000C1N31.png,6,45.460857896851536,43.452415595225396,14.348074327314587,13.796793979341937,DMSO,DMSO
W0082F0001T0006Z000C1N31.png,7,42.182337517047934,39.96774972714573,14.348074327314587,13.796793979341937,DMSO,DMSO
W0082F0001T0006Z000C1N31.png,8,32.01894294802488,32.27873755665847,14.348074327314587,13.796793979341937,DMSO,DMSO
W0082F0001T0006Z000C1N31.png,9,5.948968656435996,6.4285756431025165,14.348074327314587,13.796793979341937,DMSO,DMSO
W0082F0001T0006Z000C1N31.png,10,33.57949102672821,33.55915217946624,14.348074327314587,13.796793979341937,DMSO,DMSO
W0082F0001T0006Z000C1N31.png,11,18.904510053136548,19.881999967384267,14.348074327314587,13.796793979341937,DMSO,DMSO
W0082F0001T0006Z000C1N31.png,12,14.870309037077936,16.35164329450086,14.348074327314587,13.796793979341937,DMSO,DMSO
W0082F0001T0006Z000C1N31.png,13,38.12040186165771,38.91715751723076,14.348074327314587,13.796793979341937,DMSO,DMSO
W0082F0001T0006Z000C1N31.png,14,42.079590954738194,36.83864704149463,14.348074327314587,13.796793979341937,DMSO,DMSO
W0082F0001T0006Z000C1N31.png,15,47.99802263647728,14.768063255126727,14.348074327314587,13.796793979341937,DMSO,DMSO
W0082F0001T0006Z000C1N31.png,16,21.06529702188516,21.272987907422927,14.348074327314587,13.796793979341937,DMSO,DMSO
W0082F0001T0006Z000C1N32.png,1,25.974942380209274,25.955783647218187,13.03952721639308,13.060261860954682,DMSO,DMSO
W0082F0001T0006Z000C1N32.png,2,23.07940901451561,22.968966566476578,13.03952721639308,13.060261860954682,DMSO,DMSO
W0082F0001T0006Z000C1N32.png,3,40.42790969531412,40.565866761416096,13.03952721639308,13.060261860954682,DMSO,DMSO
W0082F0001T0006Z000C1N32.png,4,37.6426742651899,37.76491424386907,13.03952721639308,13.060261860954682,DMSO,DMSO
W0082F0001T0006Z000C1N32.png,5,61.09304341468309,61.03068664042035,13.03952721639308,13.060261860954682,DMSO,DMSO
W0082F0001T0006Z000C1N32.png,6,49.35377658903519,49.45369070448934,13.03952721639308,13.060261860954682,DMSO,DMSO
W0082F0001T0006Z000C1N34.png,1,72.8157095987608,71.99251795910938,14.385162993814271,14.887957362048752,DMSO,DMSO
W0082F0001T0006Z000C1N34.png,2,54.72562242873129,55.22979715948706,14.385162993814271,14.887957362048752,DMSO,DMSO
W0082F0001T0006Z000C1N34.png,3,53.76332131038685,55.165122112120194,14.385162993814271,14.887957362048752,DMSO,DMSO
W0082F0001T0006Z000C1N34.png,4,22.569825413550536,23.50293512800799,14.385162993814271,14.887957362048752,DMSO,DMSO
W0082F0001T0006Z000C1N34.png,5,64.10538690485832,65.74283425578845,14.385162993814271,14.887957362048752,DMSO,DMSO
