group,image,mean_dist_nucleus,mean_dist_mito,n_pbody
G0,W0082F0001T0006Z000C1N11.png,0.7770362441669588,0.7770362441669588,26
G0,W0082F0001T0006Z000C1N13.png,0.4081278704208425,0.4081278704208425,57
G0,W0082F0001T0006Z000C1N21.png,0.3337553071758101,0.3337553071758101,87
G0,W0082F0001T0006Z000C1N22.png,0.8838445077653787,1.130029997457071,40
G0,W0082F0001T0006Z000C1N31.png,0.1845279964623937,0.1845279964623937,88
G0,W0082F0001T0006Z000C1N32.png,0.5046826879221379,0.5067315729241533,45
G0,W0082F0001T0006Z000C1N34.png,2.1364556664051726,5.942212447585426,25
G0,W0082F0001T0006Z000C1N36.png,1.8536870165040498,2.2208938717674034,29
G0,W0082F0001T0006Z000C1N37.png,0.9261610239140171,1.0100875646963972,56
G0,W0082F0001T0006Z000C1N4.png,0.4109767950495742,0.4148211070077327,69
G0,W0082F0001T0006Z000C1N40.png,0.31909608065139894,0.32017166946546277,56
G0,W0082F0001T0006Z000C1N41.png,0.17687993216195985,0.17687993216195985,97
G0,W0082F0001T0006Z000C1N44.png,0.6208869961254229,0.6237301494734401,34
G0,W0082F0001T0006Z000C1N46.png,1.1860372920244535,1.2473988786140646,31
G0,W0082F0001T0006Z000C1N48.png,0.7025235702583644,0.7565008173272443,43
G0,W0082F0001T0006Z000C1N55.png,0.34628799313504016,0.3479194907863544,59
G0,W0082F0001T0006Z000C1N56.png,8.59636839523789,,15
G0,W0082F0001T0006Z000C1N58.png,4.1042467145582435,6.8748137965501765,20
G0,W0082F0001T0006Z000C1N59.png,0.40226019519356715,0.40744408865262266,66
G0,W0082F0001T0006Z000C1N63.png,,,12
G0,W0082F0001T0006Z000C1N66.png,0.8352184820503469,0.9072952106636486,49
G0,W0082F0001T0006Z000C1N7.png,0.25208722398397,0.2575020302145632,38
G0,W0082F0001T0006Z000C1N72.png,1.0376059715072246,1.5084483748266801,39
G0,W0082F0001T0006Z000C1N74.png,0.6973645716720809,1.1401376652280388,27
G0,W0082F0001T0006Z000C1N75.png,0.28311887137215214,0.28311887137215214,47
G0,W0082F0002T0006Z000C1N100.png,1.7488970622360107,2.3478486722218963,46
G0,W0082F0002T0006Z000C1N104.png,0.28354304989501783,0.6097534519274098,68
G0,W0082F0002T0006Z000C1N11.png,0.271577948815194,0.271577948815194,26
G0,W0082F0002T0006Z000C1N111.png,0.3245042434002705,0.42837921589581196,82
G0,W0082F0002T0006Z000C1N112.png,2.224581410623693,14.606542905325968,39
G0,W0082F0002T0006Z000C1N114.png,1.1630348856664952,2.8850447050701007,58
G0,W0082F0002T0006Z000C1N119.png,3.3095069742110566,6.948847116652308,25
G0,W0082F0002T0006Z000C1N13.png,2.8128569257339815,7.620394898803999,15
G0,W0082F0002T0006Z000C1N133.png,8.930413006730236,,8
G0,W0082F0002T0006Z000C1N137.png,1.195342407403379,2.6304923533447107,33
G0,W0082F0002T0006Z000C1N14.png,0.08692269167960665,0.08692269167960665,74
G0,W0082F0002T0006Z000C1N142.png,0.8461772038370452,1.2529429058881927,44
G0,W0082F0002T0006Z000C1N143.png,2.5901347328267557,4.847121147179578,32
G0,W0082F0002T0006Z000C1N15.png,0.3018881664223865,0.3114469899517983,17
G0,W0082F0002T0006Z000C1N151.png,0.436473600380273,0.5703698855785775,64
