group,image,mean_dist_nucleus,mean_dist_mito,n_pbody
G3,W0022F0001T0006Z000C1N11.png,4.254920863408899,10.784923303175306,25
G3,W0022F0001T0006Z000C1N12.png,5.625254050021426,5.625254050021426,4
G3,W0022F0001T0006Z000C1N14.png,5.982897667258989,15.410061276755513,24
G3,W0022F0001T0006Z000C1N15.png,6.772879859767159,,15
G3,W0022F0001T0006Z000C1N19.png,4.425338798288281,,16
G3,W0022F0001T0006Z000C1N27.png,0.08695238419320896,0.08695238419320896,55
G3,W0022F0001T0006Z000C1N29.png,4.52120826039045,,26
G3,W0022F0001T0006Z000C1N3.png,1.9525530852295243,3.6308977521761925,17
G3,W0022F0001T0006Z000C1N32.png,2.6639437826594197,9.08204079957055,17
G3,W0022F0001T0006Z000C1N35.png,1.0660892672011233,1.0847234939190247,34
G3,W0022F0001T0006Z000C1N38.png,2.06329691811396,4.443965438727438,26
G3,W0022F0001T0006Z000C1N4.png,0.6852216248318662,0.7134689300905448,31
G3,W0022F0001T0006Z000C1N41.png,1.668490818613437,3.0797452489380017,21
G3,W0022F0001T0006Z000C1N44.png,3.409310630271058,6.995361942493067,26
G3,W0022F0001T0006Z000C1N56.png,12.63620002293032,,11
G3,W0022F0001T0006Z000C1N57.png,7.2739526166922035,,10
G3,W0022F0001T0006Z000C1N58.png,2.244341501259482,3.9653729478037194,31
G3,W0022F0001T0006Z000C1N60.png,2.778125329916459,8.172881122294543,11
G3,W0022F0001T0006Z000C1N9.png,6.571598605268324,,19
G3,W0022F0002T0006Z000C1N21.png,2.487754222689642,5.685236288069428,22
G3,W0022F0002T0006Z000C1N23.png,6.047957407880185,10.30810911121855,16
G3,W0022F0002T0006Z000C1N28.png,1.215870906215321,1.215870906215321,40
G3,W0022F0002T0006Z000C1N29.png,6.885940661255308,8.67518236964004,17
G3,W0022F0002T0006Z000C1N3.png,7.601453605304352,,10
G3,W0022F0002T0006Z000C1N34.png,4.971142851615658,12.450295205329576,20
G3,W0022F0002T0006Z000C1N37.png,6.461740871943783,,23
G3,W0022F0002T0006Z000C1N4.png,5.804856181258145,11.594097346572267,16
G3,W0022F0002T0006Z000C1N44.png,12.211248897806332,,8
G3,W0022F0002T0006Z000C1N47.png,4.831923227078007,,11
G3,W0022F0002T0006Z000C1N49.png,1.6762609478261983,1.6869493112136669,48
G3,W0022F0002T0006Z000C1N52.png,9.352041185732439,11.227291264074783,11
G3,W0022F0002T0006Z000C1N59.png,5.007327126606044,12.650335922823079,14
G3,W0022F0002T0006Z000C1N64.png,2.187586741816388,2.9704241557038515,28
G3,W0022F0002T0006Z000C1N65.png,4.212713485983805,11.06948018819995,23
G3,W0022F0002T0006Z000C1N66.png,,,12
G3,W0022F0002T0006Z000C1N68.png,6.82195672002521,11.022031998229135,19
G3,W0022F0002T0006Z000C1N7.png,4.083172457330335,,14
G3,W0022F0002T0006Z000C1N70.png,5.329415568987365,6.979854445926042,18
G3,W0022F0002T0006Z000C1N72.png,3.506688748504862,5.33683712767274,25
G3,W0022F0002T0006Z000C1N73.png,1.8638808140796381,1.9697784646307337,34
G3,W0022F0002T0006Z000C1N76.png,1.5152911253186845,1.5152911253186845,21
G3,W0022F0002T0006Z000C1N77.png,1.3193273249543973,1.41930564561039,31
G3,W0022F0002T0006Z000C1N84.png,,,6
G3,W0022F0002T0006Z000C1N9.png,1.4629439238521542,1.5458092850374567,3
